"Rest ID","Venue","Region","Suburb","Postcode","Start Balance","Change","Current (11/04/26)","Portfolio Start Date","AM Name"
"5EFEF4E8-0B4E-4583-899D-B4B5579BC4F8","Mochi - CBD","Melbourne","Melbourne City","3000","10.5","0.00","10.5","1/04/26","Aaron Pantazis"
"C431DD02-D9E2-4D42-91AB-5CB69B2DCCD6","Moco151","Perth","Victoria Park","6152","10.5","0.00","10.5","1/04/26","Libby Egan"
"678D5DEC-E1B2-4AED-B544-DDEBCF4E6B69","PappaRich - Coorparoo Square","Brisbane","South Brisbane","4151","10.5","0.00","10.5","1/04/26","Matthew Behan"
"FAAB2821-555F-4582-8BB0-E2D041DAE03E","East Brunswick Hotel","Melbourne","Brunswick","3057","10.5","0.00","10.5","2/04/26","Cameron Landis"
"3569B6FF-9315-4C4F-BCA6-19BF7BC3FB1D","Chook","Melbourne","Richmond","3121","10.5","0.00","10.5","1/04/26","Cameron Landis"
"7FC6F26A-7C01-4DCA-9D3C-F7BA47E9FEB1","Don Birria","Perth","North Perth","6050","140.5","-130.00","10.5","1/04/26","Jai Richards"
"328A098F-ABD6-48B1-A35D-26B22B8F04B3","Subway - 622 StKilda Rd","Melbourne","South Melbourne","3004","10.5","0.00","10.5","1/04/26","Aaron Pantazis"
"6F54B4A7-892C-44C5-82CF-549940B88380","China Bar - Brimbank","Melbourne","Deer Park","3023","10.5","0.00","10.5","1/04/26","Jay Franklin"
"04B972C5-0EAF-4F23-AA84-6619E98AC179","Shanghai WangWang","Sydney","Sydney City","2000","23","-12.50","10.5","30/04/26","Elliot Rayment"
"A6D02BF0-8F96-4355-9F86-523D7E258054","The Ustadh Cuisine","Melbourne","Melbourne City","3000","10.5","0.00","10.5","1/04/26","Cameron Landis"
"605FDCA9-549B-4B79-8C62-576B396BB653","African Taste Cafe","Melbourne","Yarraville","3011","10.5","0.00","10.5","1/04/26","Tom Mcgay"
"B4BE8806-9D5A-4A6F-A434-87CAAB98599A","Laung Laachi - Werribee","Melbourne","North West","3030","117.5","-107.00","10.5","12/04/26","Josephine Fatorma"
"4A54F5BB-06E2-4DE4-8D40-FD187590B182","Chingu Korean BBQ - Moonee Ponds","Melbourne","Essendon","3039","10.5","0.00","10.5","6/04/26","Brianna Quinn"
"68B6BE03-E947-4752-9B92-799CAEE786C1","MUGII","Canberra","North Canberra","2612","10.5","0.00","10.5","1/04/26","Lukas Symonds"
"89BF18E0-1F28-40FF-873D-86748F70174B","That's So Melbourne - Geelong","Melbourne","Geelong","3216","5.25","5.25","10.5","3/04/26","Jay Franklin"
"9169926C-1907-4090-B1E8-1647899C9620","Santucci's & Delicious At Corner","Melbourne","Hawthorn","3124","10.5","0.00","10.5","1/04/26","Nicole Orr"
"FE959F8F-3872-4891-8A8C-31D3A9E5F5B2","Matto Napoletano Pizzeria","Melbourne","Melbourne City","3000","10.5","0.00","10.5","1/04/26","Nicole Orr"
"FC5E0198-CEE9-430A-9600-E51C65731BF1","Laung Laachi - Mill Park","Melbourne","Mill Park","3082","117.5","-107.00","10.5","16/04/26","Aaron Pantazis"
"C7185ADE-74DA-46B4-9C0E-6FC0B1BB3FDC","OMG Gelato","Melbourne","Melbourne City","3000","10.5","0.00","10.5","1/04/26","Jay Franklin"
"0FC7FE6F-3EE7-4FE5-A6C6-42E3746091DD","Commis","Melbourne","Fitzroy","3066","10.375","0.00","10.375","1/04/26","Jay Franklin"
"0A5380D7-61E6-403F-8586-7367C4CB893C","Saint Lloyd","Melbourne","Essendon","3041","10.25","0.00","10.25","1/04/26","Jay Franklin"
"52CFF666-5938-42E9-868E-A823371FFC8D","Soultys","Sydney","Manly","2095","10.25","0.00","10.25","1/04/26","Jasmine Jung"
"72320C4E-4D24-4485-88D9-8EB9BA347BAF","Sato Japanese Restaurant","Adelaide","Adelaide City","5004","10.25","0.00","10.25","1/04/26","Gabriella Szabo"
"A4C983A4-E1F5-453C-AF78-025950A6B172","Dolce Fiori","Sydney","Eastern Beaches","2031","8.25","2.00","10.25","1/04/26","Jordan Wellard"
"519402FF-928E-452B-90C0-F8D2F4A70805","Sool Tong Korean Restaurant","Melbourne","Melbourne City","3000","11.5","-1.50","10","1/04/26","Nicole Orr"
"A0928647-9E63-4CE6-AD04-782E79327C71","Sidney Lounge","Sydney","Balmain","2040","10","0.00","10","1/04/26","Elodie Fitzsimmons"
"405FEE61-1BDD-F605-FF76-23490E237F00","Urban Thai - Waterloo","Sydney","Zetland","2017","10","0.00","10","1/04/26","Jordan Wellard"
"DCA99E9A-E7EE-4EFD-AE5A-C3BFEEDE703E","Cafe La Luce - North Sydney","Sydney","North Sydney","2060","10","0.00","10","1/04/26","Josephine Fatorma"
"6E74B107-A6CF-D981-FF90-AB02B2F84100","Ca De Vin","Melbourne","South Melbourne","3004","10","0.00","10","1/04/26","Cameron Landis"
"67724042-33B6-4E7F-801E-055A2C6572E0","Bollywood Bar Indian Fusion","Gold Coast","Broadbeach","4212","10","0.00","10","1/04/26","Pippa Keddie"
"921A7D9D-6539-4D67-AFA8-A5ED10E4F057","Bontempo","Melbourne","Fitzroy","3065","59.375","-49.38","10","13/04/26","Nicole Orr"
"A1DB95A5-3201-1A0B-FFD6-8C8C3A921400","Spice N Ice","Adelaide","Northern Suburbs","5015","10","0.00","10","1/04/26","Gabriella Szabo"
"3D72DBB2-69C6-4BC4-97CF-750F231D984F","Epic Pizza","Sydney","Inner West","2042","10","0.00","10","1/04/26","Sam Pundol"
"AD406765-C1BA-4F70-AD82-A66C971DD630","Desi Cuisine - Brunswick","Melbourne","Brunswick","3056","10","0.00","10","1/04/26","Aaron Pantazis"
"CF145EA6-25DB-4770-9425-06B56B389CB0","New Settimo - Newtown","Sydney","Inner West","2042","10","0.00","10","1/04/26","Sam Pundol"
"469E41A1-5159-4EEB-8A8F-48133A61F4DB","Divide 8 - St Leonards","Sydney","North Sydney","2065","10","0.00","10","1/04/26","Jasmine Jung"
"2BBC6DBB-F6C4-49A5-88DD-B6C87A6F4397","Crazy Bites","Adelaide","North Adelaide","5031","10","0.00","10","1/04/26","Gabriella Szabo"
"031DD5E8-34BD-4F8E-AD91-A24260B387F1","Mint Leaf Indian Restaurant","Melbourne","Brunswick","3084","10","0.00","10","1/04/26","Cameron Landis"
"5F7BF7E9-3BFD-4526-8925-EB25F33C77F8","Pilgrims - Cronulla ","Sydney","Cronulla","2230","10","0.00","10","1/04/26","Brianna Quinn"
"54366907-050F-42D5-B0A3-DEF234032F7E","Ciccio Pizza - Pascoe Vale","Melbourne","Essendon","3044","10","0.00","10","1/04/26","Tom Mcgay"
"E057E27C-6A44-46C4-8EF9-CC13D21B81B3","Blue Buddha Thai Kitchen","Sydney","Rockdale","2219","10","0.00","10","1/04/26","Josephine Fatorma"
"BCDD394E-1E57-40C9-9E17-041AA5808AB2","Somewhere At Moseley","Adelaide","Glenelg & Brighton","5045","1.5","8.50","10","1/04/26","Gabriella Szabo"
"9A046197-5AEF-49CD-B132-80F7D24D6D4F","400 Gradi - Adelaide","Adelaide","Greater Adelaide","5067","7.5","2.50","10","1/04/26","Tom Mcgay"
"A402DB31-DBF2-47DE-81A0-18AF0220A758","The Standard","Perth","Perth City","6003","10","0.00","10","1/04/26","Libby Egan"
"5EE174A0-6A84-492A-B70E-ED0C4B13E184","Public Coffee","Sydney","North Sydney","2060","10","0.00","10","1/04/26","Jasmine Jung"
"890DE2DC-FED5-4330-B935-935FFC1511F7","Odos Tsimiski Greek Restaurant","Melbourne","Brunswick","3070","10","0.00","10","1/04/26","Cameron Landis"
"0E92A416-2D38-41CC-AFF5-6E6785976600","The Balfour Kitchen & Bar","Brisbane","Brisbane City","4005","10","0.00","10","1/04/26","Matthew Behan"
"E807172D-7F6E-489F-A303-C881BC87CEA0","Dill Corner Cafe","Melbourne","Geelong","3219","10","0.00","10","1/04/26","Jay Franklin"
"4B108387-92A6-45B1-BEFB-7AFCE9AB9799","Sam Po Malaysia Kitchen","Sydney","Botany Bay","2020","10","0.00","10","1/04/26","Brianna Quinn"
"7F2C0AE4-8338-44EA-A1CA-3D3A69F7E6E0","Spice Heaven - Adelaide","Adelaide","North Adelaide","5009","10","0.00","10","1/04/26","Elodie Fitzsimmons"
"5C627224-C7BE-4DD6-837D-9B6A9EAD5808","Divide 8 - Bronte","Sydney","Eastern Suburbs","2024","10","0.00","10","1/04/26","Jasmine Jung"
"AF302D99-A29E-4CA9-8F85-29C5C2D61DFA","Eat All Korean BBQ","Melbourne","Essendon","3051","41.5","-31.50","10","1/04/26","Tom Mcgay"
"B2302393-6CAD-4812-BE4A-2DAA8949F69E","Ajisen Ramen - Leigh St","Adelaide","Adelaide City","5000","10","0.00","10","1/04/26","Gabriella Szabo"
"CC1A39C0-972B-440D-BBFC-D2EC4C42132A","The Seava Bar & Restaurant","Gold Coast","Central Area","4217","10","0.00","10","1/04/26","Pippa Keddie"
"DD1D49B6-4435-4F2A-B8EB-040F980B1736","Pizza On Bell","Melbourne","Brunswick","3058","10","0.00","10","1/04/26","Cameron Landis"
"37F9AC4F-2C83-48C8-B179-89CFC9DFFBF4","Artisaint Patisserie","Sydney","Strathfield","2134","10","0.00","10","1/04/26","Sam Pundol"
"9EBD17A1-AD3F-A954-FF7C-21D1A8D00B00","Beyond India Modbury","Adelaide","North Adelaide","5092","10","0.00","10","1/04/26","Elodie Fitzsimmons"
"3208DE89-E151-4BE9-BEAE-52B64DE2AAEC","Miss Chilli Hot Pot","Brisbane","Brisbane City","4064","10","0.00","10","1/04/26","Matthew Behan"
"47AE8216-3BA7-498A-8369-259953FBF56A","Gyro Gyro Oli","Melbourne","Caulfield","3145","10","0.00","10","1/04/26","Nicole Orr"
"6CF9B815-16CA-47CA-8F91-E8371559AE7F","Ordain Bistro and Bar","Melbourne","Frankston","3198","10","0.00","10","1/04/26","Aaron Pantazis"
"F11638F4-63FF-4502-8839-08E00D2F8B11","Kake Da Dhaba","Melbourne","South Melbourne","3182","10","0.00","10","1/04/26","Aaron Pantazis"
"D76586EB-09A2-44C6-A78F-E5991D094DA8","Taste of Bollywood","Adelaide","North Adelaide","5007","10","0.00","10","1/04/26","Gabriella Szabo"
"11684BE1-7475-4CF4-BFB7-D151B880F4B4","The Clare Castle","Melbourne","South Melbourne","3207","10","0.00","10","1/04/26","Aaron Pantazis"
"28B822FB-EC84-4201-B38E-2E0DA310178D","3 Seasons Thai Fusion Cuisine","Sydney","Inner East Suburbs","2011","10","0.00","10","1/04/26","Jordan Wellard"
"42391734-2B9A-4CF2-A09D-F7FEF496E39D","Sweet Bites And Sips","Sydney","Parramatta","2142","10","0.00","10","1/04/26","Nader Masrour"
"832976B9-A25F-4721-879C-1255AF952A5E","Somkhid Heaven Thai Kitchen","Melbourne","Essendon","3051","10","0.00","10","1/04/26","Tom Mcgay"
"0F0512E0-EF24-49F6-9ECA-374C688E444F","Village Crown","Sydney","Zetland","2017","10","0.00","10","1/04/26","Jordan Wellard"
"433A624D-E4C7-445D-9CBD-7045662BCE91","Pizze Societe","Melbourne","Melbourne City","3008","10","0.00","10","1/04/26","Aaron Pantazis"
"F9FA066B-BD26-424E-AC77-3363D993ECFC","The Nice Spot","Perth","Cannington","6149","10","0.00","10","3/04/26","Jai Richards"
"D6D08C39-3AE5-4BC8-AB95-D34B6BBF0359","Sulbing Dessert Cafe - CBD","Melbourne","Melbourne City","3000","10","0.00","10","1/04/26","Nicole Orr"
"3710A65D-4BE7-32A2-FFB4-13FB34688B00","Queen Margherita Pizza - Hampton","Melbourne","Brighton","3188","10","0.00","10","1/04/26","Orel Cohen Berenson"
"E4BA26C9-8357-4BFE-99C9-0C148249C02F","La Gusto Ristorante","Brisbane","Brisbane City","4064","10","0.00","10","1/04/26","Jessie Helyar"
"AB5802B1-114D-4601-90E5-3B13D1C003E9","Stavros Restaurant & Bar","Sunshine Coast","Sunshine Coast","4575","10","0.00","10","1/04/26","Mark Savaille"
"0C962235-1719-4DC3-B7B0-C2D051B19269","Topelz","Melbourne","South Melbourne","3181","10","0.00","10","1/04/26","Tania Marinopoulos"
"AD29EB69-3469-4D3A-947F-2A37641D957C","Soul Burger - Glebe","Sydney","Balmain","2037","10","0.00","10","1/04/26","Josephine Fatorma"
"E7CEB257-7730-4CAF-8A47-6FD4E16C9E14","48h Pizza e Gnocchi Bar - South Yarra","Melbourne","South Melbourne","3141","9.875","0.00","9.875","1/04/26","Orel Cohen Berenson"
"B0F6A2D5-CBE4-474E-908E-7BE879A35B91","Argo Fishop","Melbourne","Fitzroy","3068","9.75","0.00","9.75","1/04/26","Aaron Pantazis"
"2AC88B0B-0F49-49DF-8AAD-332659E84EFD","Bombay Vintage Unley","Adelaide","Greater Adelaide","5061","9.75","0.00","9.75","1/04/26","Elodie Fitzsimmons"
"8581C5B8-A839-4AB2-B217-52701CC711AC","Baan Phaya Thai Everton Park","Brisbane","Outer Brisbane","4053","9.75","0.00","9.75","1/04/26","Pippa Keddie"
"C64D8DDA-A2BC-4688-8774-361D8DAC1BC8","My Local Cafe","Sydney","Eastern Beaches","2035","9.75","0.00","9.75","1/04/26","Josephine Fatorma"
"EFAC9D4D-A95F-491E-85F6-E6F5CFDD24C1","Monty's Sandwich Shop","Sydney","Eastern Suburbs","2022","9.75","0.00","9.75","1/04/26","Brianna Quinn"
"820B423B-EB5D-4D17-A755-1616CF6F6006","Phuket Thai","Sydney","Inner West","2042","9.5","0.00","9.5","1/04/26","Sam Pundol"
"09011EC5-5CBE-429A-94FF-D2A38048ED48","My Goodness - Lonsdale Street","Melbourne","Melbourne City","3000","9.5","0.00","9.5","1/04/26","Jay Franklin"
"99978D9B-0C75-4D00-89CA-A4FAA2E5D7A4","Since I Left You (SILY)","Sydney","Sydney City","2000","9.5","0.00","9.5","1/04/26","Brianna Quinn"
"DB1B4A98-763A-4473-B09E-2D637B37FD56","Sujeo - Balwyn","Melbourne","Doncaster","3103","9.5","0.00","9.5","1/04/26","Nicole Orr"
"AAC7EB3D-F7DD-46B4-8846-46D7050D2D78","Baahubali Indian Restaurant","Melbourne","Caulfield","3143","9.5","0.00","9.5","1/04/26","Aaron Pantazis"
"72F8C228-E929-4391-B147-2CCB86AA2898","Som Ras Indian Restaurant","Brisbane","Outer Brisbane","4032","9.5","0.00","9.5","1/04/26","Mark Savaille"
"23B3A980-D6FD-4C9A-90BB-21F99DE23745","BOBBYQ","Brisbane","Indoorroopilly","4068","9.5","0.00","9.5","1/04/26","Jessie Helyar"
"FC7A230F-8D2C-4EE5-A39B-C9A2F85A0E86","Saffron Cuisine","Brisbane","Brisbane City","4006","9.5","0.00","9.5","1/04/26","Jessie Helyar"
"2A8F4F41-24DC-4A1E-BAF5-F0B01B7B48F8","Thai Food Near Me","Melbourne","South Melbourne","3205","9.5","0.00","9.5","1/04/26","Orel Cohen Berenson"
"B08DBEEF-FC58-44AB-9AF3-80CA78AB93F4","Dudes Desi Dhaba","Brisbane","South Brisbane","4102","9.5","0.00","9.5","1/04/26","Jessie Helyar"
"CEF57232-3D1A-49EF-8FEB-D13184396140","Madam Ji","Sydney","Darlinghurst","2010","9.5","0.00","9.5","1/04/26","Jordan Wellard"
"2C020144-3525-4B19-8B24-480652A5ECC1","Musk Cafe and Bar","Brisbane","Brisbane City","4005","9.5","0.00","9.5","10/04/26","Matthew Behan"
"7D776FC2-C71A-425E-AA66-B7D291A0ADCC","The Little Man","Melbourne","Yarraville","3011","9.5","0.00","9.5","1/04/26","Tom Mcgay"
"1DB24FA4-1B5A-4F57-907B-BC7EACB66A22","China Bar - Craigieburn","Melbourne","Preston","3064","9.5","0.00","9.5","1/04/26","Jay Franklin"
"17E3C5FF-DE92-15C1-FFCA-A085FC877000","Taste Legend","Sydney","Sydney City","2007","9.5","0.00","9.5","1/04/26","Josephine Fatorma"
"6C17C4A2-7435-45DF-B87E-72EFDC338B39","The Fusion Flavors - Castle Hill","Sydney","Castle Hill","2154","9.5","0.00","9.5","25/04/26","Sam Pundol"
"BE48D21A-97A2-46EF-B3BF-64A9E7D71242","Hideki","Brisbane","Brisbane City","4000","9.5","0.00","9.5","1/04/26","Matthew Behan"
"C4BC87AE-29FD-4BCB-A8B5-2E7F0CC57892","Sapore Cafe and Restaurant","Melbourne","Yarraville","3011","9.5","0.00","9.5","1/04/26","Tom Mcgay"
"89294203-2A51-B52B-FFBC-55C6D5F3AD00","La Spaghettata","Melbourne","Fitzroy","3053","9.5","0.00","9.5","1/04/26","Jay Franklin"
"02DE081B-E13D-46C0-842D-0FC210922D97","Banana Blossom - Bondi Beach","Sydney","Bondi","2026","9.5","0.00","9.5","1/04/26","Elliot Rayment"
"346EAB0F-9C93-46C2-93DC-79687AE9A5D3","Tantulli’s Italian Carseldine","Brisbane","Outer Brisbane","4034","9.5","0.00","9.5","1/04/26","Pippa Keddie"
"9A6C05CF-593A-4C6E-B2D5-515C9012030D","Bullet Club","Adelaide","Glenelg & Brighton","5045","9.5","0.00","9.5","1/04/26","Elodie Fitzsimmons"
"F46FD2BD-8693-4ADE-8F14-7923FDE67A66","T4 - Innaloo","Perth","Scarborough","6018","9.5","0.00","9.5","1/04/26","Elodie Fitzsimmons"
"15C0DCB4-937D-4BE5-B9D4-83076148401B","Arcadia Liquors","Sydney","Zetland","2016","9.5","0.00","9.5","1/04/26","Brianna Quinn"
"01F654C2-56DD-459A-806D-84603C49F946","Charles Street Kitchen - Putney","Sydney","Ryde","2112","9.5","0.00","9.5","1/04/26","Nader Masrour"
"6389A248-069E-4339-895F-B8B97C347BAE","Gami Chicken & Beer - Lilydale","Melbourne","Ringwood","3140","9.5","0.00","9.5","1/04/26","Tania Marinopoulos"
"BEA94804-F55B-433D-ACBC-958ADE3866BD","Boss Burger Co. - Leopold","Melbourne","Geelong","3224","9.5","0.00","9.5","1/04/26","Aaron Pantazis"
"FCC02828-ED5C-4B18-A36A-88A78B38EBB9","No1 Spicy Pot - A'Beckett St","Melbourne","Melbourne City","3000","9.5","0.00","9.5","1/04/26","Jay Franklin"
"FE5F687C-8845-4880-AE20-F802EE6D5CBF","The Munich Cafe & Restaurant","Adelaide","Northern Suburbs","5125","9.5","0.00","9.5","1/04/26","Elodie Fitzsimmons"
"3040DC5D-08E8-40F9-A03F-C51AAED23564","Sri Ananda Bhavan - Bourke St","Melbourne","Melbourne City","3000","9.5","0.00","9.5","1/04/26","Jay Franklin"
"01F841C4-B18A-46F7-8B94-5209CCC0EC92","Amici Pizza Cafe","Adelaide","Henley","5022","13.5","-4.00","9.5","1/04/26","Elodie Fitzsimmons"
"3F6AEE9C-E009-4696-99CE-BF9BC4E0B2D5","Figo Pizza","Melbourne","South Melbourne","3184","10","-0.50","9.5","1/04/26","Tania Marinopoulos"
"F6D154E0-5DE9-CD7F-FF7C-56AB0F255A00","Marmara","Melbourne","South Melbourne","3181","9.375","0.00","9.375","1/04/26","Aaron Pantazis"
"6F015EC0-662D-6ECB-FFB7-3F2012AFF300","Pok Pok Junior","Melbourne","Melbourne City","3000","9.375","0.00","9.375","1/04/26","Orel Cohen Berenson"
"522EEC2E-33B6-424D-B714-E5C45CFDEE5B","Espressoul Coffee & Kitchen","Perth","Cannington","6148","9.375","0.00","9.375","1/04/26","Libby Egan"
"E03B8612-1E26-4B91-AADA-3681263D27CF","Red Lenny","Sydney","North Sydney","2065","9.375","0.00","9.375","1/04/26","Josephine Fatorma"
"CB87627E-73F7-4449-A0BF-E03A762E36D4","Simo's Kitchen - Balmain","Sydney","Balmain","2041","8.5","0.75","9.25","1/04/26","Jasmine Jung"
"F7543149-547A-48D9-BB60-5436BF6528BF","Freddie's Kitchen","Melbourne","Mordialloc","3197","9.25","0.00","9.25","1/04/26","Orel Cohen Berenson"
"4675E3D2-9D0D-4DB3-B735-FE7170C6FAD9","8848 Momo House - Melbourne","Melbourne","Melbourne City","3000","9.25","0.00","9.25","1/04/26","Tom Mcgay"
"41327700-6D43-4B9E-8C04-A658E53D51C3","Non Disclosure Bar","Melbourne","Geelong","3220","9.25","0.00","9.25","1/04/26","Aaron Pantazis"
"BD15DEE8-5470-4674-9144-62F8E2D5C194","Merchant Society","Melbourne","Melbourne City","3008","9.25","0.00","9.25","1/04/26","Nicole Orr"
"24E1AB65-BDEE-440A-80CC-0AEFE415F583","Dougies Grill - Bankstown","Sydney","Leightonfield","2200","9.25","0.00","9.25","1/04/26","Aaron Pantazis"
"31C280DC-3AE4-43B5-9E56-EFE90224F409","Subway - Redbank","Brisbane","Western Suburbs","4301","9.25","0.00","9.25","1/04/26","Jessie Helyar"
"40EF81E5-FC32-49E4-B349-9501BA0C04AD","Hosokawa Japanese Restaurant","Brisbane","Outer Brisbane","4007","7.625","1.63","9.25","1/04/26","Mark Savaille"
"B8B5D7F2-D25F-459D-9B8B-19D282BBD371","HR Cafe & Bar","Melbourne","South Melbourne","3004","9","0.00","9","1/04/26","Tom Mcgay"
"3BB8B514-C1D7-49B3-8CA2-455EFDAB515F","Searock Grill","Sydney","Sydney City","2000","9","0.00","9","1/04/26","Brianna Quinn"
"0F86C7EC-1CD5-41B5-A54C-B47E77868C82","New Dumpling House","Sydney","Sydney City","2000","9","0.00","9","1/04/26","Josephine Fatorma"
"A24C0866-B273-409F-BC2B-9D989381E702","The Kathmandu Cottage","Melbourne","Essendon","3003","9","0.00","9","1/04/26","Josephine Fatorma"
"694B04DF-50C2-4400-8646-9F149A987379","Hot Star Fried Chicken - ANU","Canberra","North Canberra","2601","9","0.00","9","1/04/26","Lukas Symonds"
"B661D512-7D95-4E42-A9F5-45FDD5D724EB","Sydney Cidery","Sydney","Sydney City","2000","9","0.00","9","1/04/26","Elodie Fitzsimmons"
"69C6AC88-AE8B-40D3-8036-0948267A1493","Citadel Pizza & Kebabs","Melbourne","South Melbourne","3182","9","0.00","9","1/04/26","Tania Marinopoulos"
"C39AD773-E876-47FE-A915-E4C148EF241E","Pizza D'Oro","Sydney","North Sydney","2065","9","0.00","9","1/04/26","Jasmine Jung"
"C95B6709-491D-435B-8CAF-6D0CE944266E","Tandoori Cuisine And Bar Indian Restaurant - Geelong","Melbourne","Geelong","3218","9","0.00","9","1/04/26","Aaron Pantazis"
"B515EF20-180C-4651-A17F-4383D8F54DD8","Cornerstone Bread and Brew","Sydney","Strathfield","2140","9","0.00","9","1/04/26","Nader Masrour"
"1A1E1926-69CC-4884-A814-5A258F0BEB79","Enoteca Lounge & Cucina","Adelaide","Adelaide City","5000","9","0.00","9","1/04/26","Gabriella Szabo"
"A86143FA-43F3-444C-B237-3F969878CE6D","Fabbrica Pasta Bar - Chatswood","Sydney","Chatswood","2067","9","0.00","9","1/04/26","Jasmine Jung"
"1A390823-98AD-4D18-919D-82C0563392F5","Ziweiyuan","Melbourne","Caulfield","3145","9","0.00","9","1/04/26","Nicole Orr"
"2EC12233-AE99-FC5E-FFB3-7FFD2E6F2B00","Nung Len","Sydney","Inner East Suburbs","2011","9","0.00","9","1/04/26","Jordan Wellard"
"5FFC8DB7-386A-4E9A-AEFA-11A322CA8A13","The Little Italian Place","Sydney","Inner East Suburbs","2011","9","0.00","9","1/04/26","Brianna Quinn"
"613E8458-0F42-4B8C-A6E0-D37DF0A88293","Dash on Quay","Brisbane","Brisbane City","4000","9","0.00","9","1/04/26","Jessie Helyar"
"1E3E561A-7171-4EFE-9977-384391035F6E","Bangkok Thai on Chevron","Gold Coast","Central Area","4217","9","0.00","9","1/04/26","Pippa Keddie"
"1CB581F0-6070-41CE-896E-896F898DFA16","Catalano's","Perth","Victoria Park","6100","9","0.00","9","1/04/26","Jai Richards"
"65C1339A-0A49-4773-8686-0025F00B95CB","Qin's Lanzhou Beef Noodle - Perth CBD ","Perth","Perth City","6000","9","0.00","9","6/04/26","Libby Egan"
"F28332D4-AE9E-4FAE-88C8-90F0641D16B4","Play Coffee - Beecroft","Sydney","Epping","2119","9","0.00","9","1/04/26","Aaron Pantazis"
"2F4950D7-08E5-2895-FF77-DF62A8DEB400","Indus Cafe Express","Brisbane","Outer Brisbane","4034","9","0.00","9","1/04/26","Jessie Helyar"
"E073D0B6-4725-B749-FF79-0C29E9405D00","Smile Thai West Melbourne","Melbourne","Essendon","3003","9","0.00","9","1/04/26","Cameron Landis"
"DD5CF748-3302-6CB9-FFAE-722BC3D9BC00","Malee Made in Thailand","Brisbane","Brisbane City","4000","9","0.00","9","1/04/26","Matthew Behan"
"E9B626D2-2D42-4B32-989D-6BB7F4F65030","Casa Chino","Melbourne","Brunswick","3056","9","0.00","9","1/04/26","Cameron Landis"
"D4919117-E58A-45D7-8FFE-94FACDBDAF5A","Swaad Indias Zest","Melbourne","Clayton","3165","9","0.00","9","1/04/26","Orel Cohen Berenson"
"9BD958CF-4992-4B96-9C66-CB4C3D6E7CD1","Dash On Charlotte","Brisbane","Brisbane City","4000","9","0.00","9","1/04/26","Jessie Helyar"
"0772A6E5-8005-489F-A48E-4EF246EFF9A6","Co Do - Sunshine","Melbourne","Footscray","3020","9","0.00","9","1/04/26","Tom Mcgay"
"0CE31418-6377-4178-AB49-2CF5755ECE7D","Fourth Fish Cafe & Restaurant","Sydney","Chatswood","2066","9","0.00","9","1/04/26","Nader Masrour"
"F541B3D8-D1CC-4C33-AEA1-2D451EE13722","Ajmer's Restaurant - Balgowlah","Sydney","Manly","2093","9","0.00","9","1/04/26","Jasmine Jung"
"A0B1BD51-55C2-4BD4-8DEC-B8B7EE6E2F47","Sabiang Thai","Sydney","Avalon","2107","9","0.00","9","1/04/26","Jasmine Jung"
"76E61D79-C553-414B-A8EA-DAC7635DA9D7","Ho Jiak - Strathfield","Sydney","Strathfield","2135","9","0.00","9","1/04/26","Nader Masrour"
"8B061AF7-13AA-4532-855E-1B9A2C9B9DE6","Cha Chi's Mexican Cantina","Adelaide","Greater Adelaide","5064","9","0.00","9","1/04/26","Elodie Fitzsimmons"
"4369CDB0-3182-429F-9A02-13FFAD38B663","Fonda Mexican - Windsor","Melbourne","South Melbourne","3181","14.5","-5.50","9","1/04/26","Jay Franklin"
"ABFF524B-57A3-434D-90E7-306F8FAA6B0E","Mr Hugo","Melbourne","Melbourne City","3000","63.25","-54.25","9","1/04/26","Orel Cohen Berenson"
"8F2DB50D-11A3-4848-A728-9B5ABBAD8A81","Midnight Bar","Canberra","North Canberra","2612","9","0.00","9","1/04/26","Lukas Symonds"
"EFA575D1-A2B1-48ED-8F74-75A97121D4F9","Fusion India","Adelaide","North Adelaide","5025","9","0.00","9","1/04/26","Elodie Fitzsimmons"
"14470116-307D-46FB-8E39-9407055ACAB9","Galli Kitchen","Melbourne","Brunswick","3058","9","0.00","9","1/04/26","Cameron Landis"
"E72B41F4-68D3-465C-853E-CDD6E0F77183","Pino's Vino e Cucina - Alexandria","Sydney","Zetland","2015","8.75","0.00","8.75","1/04/26","Jordan Wellard"
"01DD3CA1-86D6-419A-9E47-8944DBFF8148","Greek’n Out","Melbourne","South Melbourne","3205","8.75","0.00","8.75","1/04/26","Tania Marinopoulos"
"0241773B-D432-4F27-86CA-41B6CE70065B","PrePho","Melbourne","Caulfield","3185","8.75","0.00","8.75","1/04/26","Aaron Pantazis"
"43807574-A671-4D5E-ABC0-550F2F6E8A52","Three Elephants & Co.","Melbourne","South Melbourne","3182","8.75","0.00","8.75","1/04/26","Orel Cohen Berenson"
"7BC48A36-8682-49C7-BC24-2A54632F0EF3","Brasserie L'Entrecôte","Sydney","Gordon","2073","8.625","0.00","8.625","1/04/26","Sam Pundol"
"BCEA0B97-2A87-4D1A-92DD-7319E42911B2","Diamond Palace - Sunshine","Melbourne","Footscray","3020","8.5","0.00","8.5","1/04/26","Jessie Helyar"
"447FA90C-B389-46AF-85D2-4A3EDF340355","The Simple Foodie","Melbourne","Melbourne City","3008","8.5","0.00","8.5","1/04/26","Tom Mcgay"
